SMILES,Ki,Klek
Nc1ccc(cc1)S(=O)(=O)Nc1ccnn1-c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7B80>
CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@@H]12,100000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7B30>
CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1,86000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7AE0>
O=C1COc2ccc(OCCNCCCOc3cccc4[nH]ccc34)cc2N1,1000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7BD0>
N.CO[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]2[C@]2(C)CC[C@@H](O2)[C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@H](O3)[C@@H](C)[C@@H]3O[C@](O)(CC(O)=O)[C@@H](C)[C@H](OC)[C@H]3OC)O2)[C@H]2O[C@](C)(O)[C@H](C)C[C@@H]2C)O[C@@H](C)[C@@H]1OC,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7C20>
COc1ccc2n(C)cc(CCNCCCc3cccc(c3)C(F)(F)F)c2c1,10400.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7CC0>
COc1ccc2n(C)cc(CCNCc3cc(OC(F)(F)F)ccc3F)c2c1,80400.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7C70>
CNCc1ccc(cc1)-c1nccs1,365000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7D10>
CCN(CC)CCn1c(=O)[nH]c2c3ccccc3[nH]c2c1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7D60>
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7E50>
C[C@@H](N)[C@H]1CC[C@@H](CC1)C(=O)Nc1ccncc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7E00>
[Na+].CN(CS([O-])(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7DB0>
CN1C[C@@H]2C[C@H]1CN2c1cc2n(cc(C(O)=O)c(=O)c2cc1F)C1CC1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7EF0>
C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C2C(=O)c2c(O)cccc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7F90>
CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7F40>
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E7EA0>
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA0E0>
ClCCN(N=O)C(=O)NC1CCCCC1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA130>
OCc1cc(ccc1O)[C@@H](O)CNCCCCCCCCCN1CCC(CC1)OC(=O)Nc1ccccc1-c1ccccc1,61.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA180>
OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc1ccccc1,2.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA040>
Oc1cc(cc(O)c1O)C(=O)Oc1cc(cc(O)c1O)C(=O)OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA090>
Clc1ccc(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccc(OC3CCNCC3)c(Br)c2)C1,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA1D0>
NC(=O)c1cccnc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA220>
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA270>
COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA2C0>
COc1ccc(CCNC[C@H](O)c2cc(O)cc(O)c2)cc1,100.93,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA310>
COc1ccc(C[C@H](C)NC[C@H](O)c2cc(O)cc(O)c2)cc1,26.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA360>
CN1CCCCC1C(=O)Nc1c(C)cccc1C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA3B0>
CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA400>
Cc1c(C)c2OC(C)(CN3CCN(CC3)c3cc(nc(n3)N3CCCC3)N3CCCC3)CCc2c(C)c1O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA450>
Cc1ccc(cc1)C(=O)c1ccc(CC(O)=O)n1C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA4A0>
COc1ccc(C[C@H](NC[C@H](O)c2cc(O)cc(O)c2)C(C)C)cc1,29174.27,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA590>
COc1ccc(C[C@@H](C)NC[C@@H](O)c2cc(O)cc(O)c2)cc1,90.99,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA540>
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA4F0>
COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA5E0>
[Li+].CN(CC[C@@H](Oc1ccc(cc1)C(F)(F)F)c1ccccc1)CC([O-])=O,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA630>
COc1ccccc1OCCNC[C@H](O)Cc1ccc(O)c(O)c1,5200.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA6D0>
CCOC(=O)c1oc2cccc(OC[C@@H](O)CNC(C)C)c2c1C,9.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA680>
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA720>
O=C1N([C@H]2CCC(=O)NC2=O)C(=O)c2ccccc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA770>
COc1ccccc1OCCNC[C@@H](O)COc1ccc(O)c(O)c1,7900.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA7C0>
O=c1cc(oc2c3ccccc3ccc12)-c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA810>
NCCCCCC(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA860>
C[C@H]([C@](O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA8B0>
CC(=O)Nc1ccc(O)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA900>
CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA950>
NNCCc1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA9A0>
Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)n1c2ccccc2[nH]c1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EA9F0>
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAA40>
COc1cc(CCNC[C@H](O)c2ccc(O)c(O)c2)ccc1OCCCc1ccccc1,18.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAA90>
CS(=O)(=O)Nc1cc(ccc1O)[C@@H](O)CNC1CCN(CC1)c1ccc(cc1)C(=O)NCC(O)=O,11600.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAAE0>
COc1ccccc1OCCNC[C@H](O)c1ccc(O)c(O)c1,97.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAB30>
[Na+].[O-]S(=O)(=O)CCS,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAB80>
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EABD0>
CC(C)(Oc1ccc(cc1)C1CCCc2ccccc12)C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAC20>
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAC70>
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EACC0>
CN(C)\\N=N\\c1[nH]cnc1C(N)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAD10>
COc1cc(C=CC)ccc1O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAD60>
C[N+](C)(C)CCOP([O-])(=O)OC[C@H](O)CO,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EADB0>
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAE00>
Clc1ccc2n(C3CCN(CCCn4c5ccccc5[nH]c4=O)CC3)c(=O)[nH]c2c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAE50>
Cc1cc(C2CCCCC2)n(O)c(=O)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAEF0>
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAF40>
CCO,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAF90>
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EAEA0>
CC(C)NCC(O)COc1cccc2ccccc12,0.767,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E90E0>
Fc1cccc(CN2C3CCC2CC3)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9130>
Cl.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,560.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9180>
Nc1nc2[nH]cnc2c(=S)[nH]1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9040>
CC(C)c1ccccc1OCC(O)CN1CCC(CN2C(=O)c3ccccc3C2=O)CC1,17.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9090>
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E91D0>
COc1ccc(C[C@@H](C)NC[C@H](O)c2cc(O)cc(O)c2)cc1,478.63,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9220>
C[C@@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,3690.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9270>
COc1cccc(OCC(O)CNC2CCN(CC2)c2ncnc3scc(-c4ccccc4)c23)c1,30.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E92C0>
C[C@@H](Cc1ccc2ccccc2c1)NC[C@H](O)c1cc(O)cc(O)c1,510.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9310>
Fc1cccc(CCCN2CCCC2)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9360>
CCOc1cccc(c1)[C@H]1CCC[C@H]1NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,266.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E93B0>
O[C@@H](CNCCc1ccc(NC[C@H](O)c2ccccc2)cc1)c1ccc(O)c(NC=O)c1,3.162,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9400>
OCc1cc(ccc1O)C(O)CNCCc1ccc(cc1)N1CCN(CC1)c1ccccc1,31622.78,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9450>
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E94A0>
OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E94F0>
CCCC(CCC)C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9540>
O[C@@H](CN[C@H]1CCCc2ccccc12)c1ccc(O)c2[nH]c(=O)sc12,30.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9590>
CCc1nc(N2CCN(C)CC2)c2oc3ccccc3c2n1,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E95E0>
COc1ccc2c(c1)[nH]c1c(ncnc21)N1CCN(C)CC1,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9630>
CN1CCN(CC1)c1nc(C)nc2c3ccccc3oc12,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9680>
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E96D0>
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9720>
COCCc1ccc(OC[C@H](O)CNCCc2ccc(OCCCSSCCN)c(OC)c2)cc1,320.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9770>
CCN(CC)CCOc1ccc(cc1)C(=C(\\Cl)c1ccccc1)\\c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E97C0>
Cl.NC[C@H]1CC[C@@H](CC1)C(=O)Oc1ccc(CCC(O)=O)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9810>
Cc1ccc(CN(CC(O)COc2cccc3[nH]ccc23)C(C)(C)C)cc1,1300.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9860>
C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\\C=C\\C=C\\CC\\C=C\\C=C\\C=C\\C=C\\2)[C@@H](O)[C@@H](N)[C@@H]1O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E98B0>
CS(=O)(=O)Oc1cccc2c(CCNC[C@H](O)c3cccc(NS(=O)(=O)c4cccs4)c3)c[nH]c12,223.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9900>
COc1ccc(C[C@H](C)NC[C@H](O)c2cc(O)cc(O)c2)c2ccccc12,12.71,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9950>
C[C@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,1828.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E99A0>
CC\\C(=C(\\CC)c1ccc(O)cc1)c1ccc(O)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E99F0>
CCC[C@@H](Cc1ccc(OC)cc1)NC[C@H](O)c1cc(O)cc(O)c1,4742.42,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9A40>
[O-][S+](CCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9A90>
CCCCCCCCC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCC(CNC[C@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)CC1,140.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9AE0>
CN(CCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)c1ccccc1,0.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9B30>
OCc1cc(ccc1O)C(O)CNCCc1ccc(Nc2cccc(c2)-c2ccccc2)cc1,316.23,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9B80>
COc1ccc(Nc2ccc(CCNCC(O)c3ccc(O)c(CO)c3)cc2)cc1-c1ccccc1,63.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9BD0>
CSc1ccc(Nc2ccc(CCNCC(O)c3ccc(O)c(CO)c3)cc2)cc1,79.43,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9C20>
NC1=NC(=O)C(O1)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9C70>
O[C@@H](CN[C@@H]1CCC[C@@H]1CCc1ccccc1)c1ccc(O)c2[nH]c(=O)sc12,0.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9CC0>
CC(C)[C@H]1CCC[C@H]1NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,4.2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9D10>
C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,346.74,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9D60>
C[C@@H](Cc1cccc2ccccc12)NC[C@H](O)c1cc(O)cc(O)c1,341.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9DB0>
Sc1ncnc2nc[nH]c12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9E00>
CNC[C@H](O)c1ccc(O)c(O)c1,196.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9E50>
CN(C)CCOC(c1ccccc1)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9EF0>
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(=O)CC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9F40>
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9F90>
COc1ccc(cc1)[C@@H]1Sc2ccccc2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658E9EA0>
O=c1[nH]c2c3ccccc3[nH]c2c(=O)n1CCN1CCOCC1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC0E0>
CN1CCN=C1Cc1cccnc1,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC130>
COc1ccc(cc1OC)[C@@H](Cc1ccccc1)NC[C@H](O)Cc1ccc(O)c(NS(C)(=O)=O)c1,1500.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC180>
CC(C)NC(C)C(O)COc1ccc(C)c2CCCc12,0.13,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC040>
O[C@@H](CNCCc1ccccc1)c1ccc(O)c2[nH]c(=O)sc12,1.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC090>
CC(C)(Cc1ccccc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,0.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC1D0>
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC220>
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC270>
CN1C2CCCC1CC(C2)NC(=O)c1nn(C)c2ccccc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC2C0>
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC310>
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]2(O)C#C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC360>
COc1ccc(cc1)C(=O)N1CCCC1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC3B0>
[Cl-].C[n+]1ccccc1\\C=N\\O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC400>
OC(=O)P(O)(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC450>
COc1ccc2nc(-c3ccc(OCC(O)CNC(C)CF)cc3)n(C)c(=O)c2c1,10000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC4A0>
Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC4F0>
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(O)=O)CC1)c1cccc(\\C=C\\c2ccc3ccc(Cl)cc3n2)c1,2398.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC540>
CCC[C@H](Cc1ccc(OC)cc1)NC[C@H](O)c1cc(O)cc(O)c1,250.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC590>
Cc1nc2c3CCNCCc3nc(Cc3ccccc3)n2n1,7600.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC5E0>
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC630>
CO[C@H]1C=CO[C@@]2(C)Oc3c(C2=O)c2c(O)c(\\C=N\\N4CCN(C)CC4)c(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC680>
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC6D0>
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,1043.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC720>
CCC[C@@H](Cc1ccc(OC)cc1)NC[C@H](O)c1cc(O)cc(O)c1,4740.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC770>
OCC(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC7C0>
OC(=O)c1cc(ccc1O)-c1ccc(F)cc1F,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC810>
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,180.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC860>
NC(=O)C([C@@H]1CCN(CCc2ccc3OCCc3c2)C1)(c1ccccc1)c1ccccc1,61.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC8B0>
OC(CNCCCCCCCCC[N+]12CCC(CC1)[C@H](C2)OC(=O)Nc1ccccc1-c1ccccc1)c1ccc(O)c2[nH]c(=O)ccc12,123.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658EC900>
